(6810, 3036)
(3072, 1644)
(3330, 5216)
(3615, 1445)
(1714, 4490)
(5830, 2770)
(3021, 4275)
(5375, 3841)
(7190, 959)
(6350, 4158)
(7495, 3911)
(1810, 5330)
(6938, 4557)
(5664, 1273)
(4949, 3903)
(4428, 5131)
(4409, 3205)
(3614, 737)
(6959, 4222)
(6124, 1779)
(7526, 2788)
(3397, 1871)
(3741, 1835)
(5606, 2991)
(2126, 3948)
(2999, 5056)
(5370, 4972)
(2241, 667)
(1112, 5260)
(7568, 5)
(1375, 5203)
(2639, 3657)
(7246, 322)
(7592, 4192)
(3391, 3010)
(7321, 456)
(456, 5317)
(6446, 3994)
(729, 3203)
(5060, 3398)
(6101, 680)
(1168, 4589)
(5873, 4450)
(2241, 1718)
(4529, 718)
(7604, 3904)
(6608, 2850)
(799, 2247)
(6594, 5152)
(6171, 242)
(372, 4701)
(4926, 753)
(3287, 4049)
(2630, 254)
(6555, 2399)
(4054, 337)
(6927, 4783)
(2073, 1105)
(7702, 1933)
(898, 3829)
(4939, 1772)
(5615, 691)
(976, 1032)
(1157, 1049)
(4445, 3018)
(6937, 1987)
(7098, 5041)
(5548, 2895)
(596, 4443)
(7367, 1627)
(5016, 4683)
(3991, 3786)
(111, 3567)
(7045, 4144)
(5710, 1200)
(3610, 1948)
(2986, 2903)
(2180, 3906)
(5293, 2223)
(103, 4729)
(2050, 4311)
(908, 2587)
(3615, 2026)
(3253, 1888)
(7005, 2781)
(7888, 5199)
(5702, 3790)
(4219, 1275)
(5866, 4975)
(5685, 4154)
(7560, 2105)
(3549, 3997)
(296, 3667)
(7781, 619)
(7169, 696)
(3921, 2111)
(5649, 4002)
(1533, 1195)
(3076, 2926)
(2608, 3442)
(7534, 1844)
(3441, 99)
(465, 1491)
(7694, 4424)
(1644, 871)
(2356, 3881)
(2824, 482)
(3187, 3674)
(484, 979)
(4560, 2929)
(5864, 3)
(1526, 3790)
(5237, 1896)
(561, 4103)
(5773, 2589)
(2126, 984)
(856, 265)
(70, 330)
(6558, 1190)
(6122, 3176)
(1543, 1201)
(1229, 3670)
(2818, 4147)
(5183, 5086)
(5018, 5118)
(4296, 749)
(5655, 1003)
(1739, 1326)
(5267, 1290)
(5110, 1072)
(167, 2731)
(6835, 1552)
(763, 945)
(3059, 1365)
(6866, 4151)
(5366, 510)
(1514, 1561)
(7533, 1477)
(5820, 3744)
(3048, 2057)
(2693, 145)
(4169, 4013)
(4318, 1328)
(7936, 4994)
(6866, 5157)
(6238, 3815)
(5689, 241)
(3080, 42)
(7161, 1008)
(5233, 121)
(7146, 2934)
(5461, 892)
(2826, 5075)
(629, 4550)
(2618, 965)
(6468, 4126)
(2575, 3791)
(1951, 4292)
(826, 4112)
(4116, 1638)
(3379, 1677)
(3050, 1484)
(4891, 2309)
(4953, 3317)
(2052, 4083)
(4626, 3268)
(1641, 2041)
(1371, 1909)
(325, 2469)
(881, 5417)
(1929, 1027)
(5559, 1053)
(5333, 1150)
(7071, 5255)
(4816, 1996)
(2497, 3328)
(2856, 1340)
(5216, 3838)
(6038, 1856)
(4723, 5049)
(3406, 4791)
(3510, 2016)
(2618, 459)
(6208, 2498)
(2430, 5302)
(4110, 405)
(638, 5308)
(2911, 753)
(3191, 2857)
(4497, 4055)
(3360, 3215)
(5176, 992)
(6854, 2494)
(1101, 3195)
(5502, 4079)
(6838, 1348)
(1055, 1942)
(466, 3632)
(2527, 5372)
(6916, 1783)
(2318, 306)
(7864, 2055)
(7956, 2960)
(2492, 4332)
(7253, 3629)
(4278, 4323)
(4019, 3844)
(50, 4731)
(1508, 2308)
(7705, 4615)
(1301, 3481)
(126, 932)
(612, 1833)
(1723, 1041)
(1480, 36)
(6958, 2257)
(6091, 4013)
(637, 5294)
(5106, 1489)
(1751, 2162)
(1233, 4007)
(2615, 4963)
(7642, 877)
(7861, 3128)
(3162, 4599)
(2701, 327)
(3063, 3087)
(1621, 4484)
(5415, 3827)
(7714, 563)
(2965, 1922)
(6619, 2949)
(7580, 2058)
(4696, 4108)
(2867, 2253)
(611, 2514)
(5199, 208)
(2935, 2691)
(5633, 30)
(5407, 4351)
(6777, 4144)
(328, 1593)
(1404, 1739)
(3553, 2858)
(3658, 1409)
(1829, 180)
(863, 3372)
(6774, 4600)
(2513, 4065)
(1294, 546)
(2853, 699)
(7829, 573)
(1166, 2711)
(6198, 263)
(6152, 35)
(2111, 3980)
(7533, 787)
(3733, 4175)
(6029, 911)
(5609, 4782)
(7342, 2986)
(1245, 748)
(5046, 1209)
(3172, 618)
(168, 934)
(2823, 325)
(3433, 4030)
(3841, 5051)
(3629, 1348)
(2282, 22)
(1628, 1599)
(6304, 2072)
(3770, 4086)
(296, 1410)
(1661, 5404)
(7539, 2419)
(2915, 4231)
(4904, 3938)
(703, 2991)
(1559, 5425)
(7047, 3382)
(7229, 1830)
(4951, 3436)
(6338, 844)
(6703, 3888)
(820, 5218)
(3045, 260)
(5530, 1189)
(1287, 1458)
(7988, 257)
(1893, 665)
(4827, 791)
(5948, 1796)
(6435, 5204)
(4343, 1305)
(3937, 4421)
(7618, 743)
(5606, 271)
(3296, 968)
(2548, 201)
(3109, 4569)
(4222, 3535)
(5341, 3987)
(2531, 544)
(7394, 4708)
(1492, 489)
(5985, 820)
(571, 5420)
(7433, 1401)
(3364, 1525)
(1502, 814)
(7107, 1852)
(1545, 4134)
(7247, 3899)
(5673, 4629)
(2190, 3154)
(1172, 111)
(1657, 4589)
(6637, 3887)
(865, 4944)
(819, 1987)
(5605, 3282)
(2422, 548)
(2362, 741)
(7892, 4200)
(658, 4145)
(7040, 4443)
(3238, 1756)
(2327, 4562)
(7189, 2340)
(2156, 1149)
(3292, 463)
(7997, 519)
(1410, 4227)
(305, 1792)
(5033, 1976)
(3869, 5246)
(2071, 15)
(1987, 5370)
(1001, 3674)
(3107, 3652)
(7607, 2072)
(7201, 4605)
(4344, 4742)
(7974, 1573)
(7225, 2693)
(6801, 1309)
(1078, 1516)
(5825, 3800)
(3355, 5170)
(3604, 1860)
(5670, 2356)
(3365, 4569)
(2451, 4426)
(2504, 263)
(383, 1166)
(2288, 298)
(1999, 3123)
(3857, 3827)
(4754, 3243)
(1678, 5297)
(6198, 1415)
(6639, 275)
(3792, 310)
(5439, 5232)
(7834, 2443)
(4295, 2682)
(7139, 5220)
(4874, 290)
(206, 3666)
(5138, 5314)
(7230, 5342)
(3976, 1860)
(2551, 1666)
(1938, 3683)
(3097, 758)
(5111, 343)
(2494, 4643)
(1229, 3794)
(4387, 1860)
(3286, 438)
(7409, 247)
(5169, 3372)
(6631, 1316)
(4793, 3577)
(1581, 3160)
(1232, 2249)
(2629, 1636)
(7522, 3217)
(6086, 2233)
